bank_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_url	record_url	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	proxy_tags	review_priority	review_reason	training_use	generated_at
pos-es-pba-41964	ES	Galicia	Lugo	O Saviñao	A Laxe (San Fiz)	Veiga, A	Castro da Veiga	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41964	GA27058050	Castro	-		-7.687181647175097	42.62113457060206	catalogue_point_wgs84	high_official_typology	valley_or_river_edge_hint	valley_or_river_edge_proxy	valley_or_river_edge_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41965	ES	Galicia	Lugo	O Saviñao	Abuíme (San Xoán)	Outeiro	Castro de Abuime	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41965	GA27058056	Castro	-		-7.633981815373485	42.603800711392864	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41966	ES	Galicia	Lugo	O Saviñao	Fión (San Lourenzo)	Aira da Vila	Castro de Aira da Vila	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41966	GA27058069	Castro	-		-7.657178728293926	42.5630440240701	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41967	ES	Galicia	Lugo	O Saviñao	Rosende (Santa Mariña)	Mularedo	Castro de Corbeixe	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41967	GA27058065	Castro	-		-7.675752583841272	42.582949364665154	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41968	ES	Galicia	Lugo	O Saviñao	Fión (San Lourenzo)	Castro, O	Castro de Fión	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41968	GA27058072	Castro	-		-7.6693200222109015	42.560815277624705	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41969	ES	Galicia	Lugo	O Saviñao	Licín (Santalla)	Pacios	Castro de Illón	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41969	GA27058070	Castro	-		-7.634444528859084	42.575336169272866	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41970	ES	Galicia	Lugo	O Saviñao	Vilatán (San Xoán)	Sobrelle	Castro de Leira Rapada	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41970	GA27058051	Castro	-		-7.668057179017296	42.609040182768304	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41972	ES	Galicia	Lugo	O Saviñao	Segán (Santa María)	Segán de Arriba	Castro de Marzán	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41972	GA27058014	Castro	-		-7.695791188833489	42.67519322746955	catalogue_point_wgs84	high_official_typology	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41971	ES	Galicia	Lugo	O Saviñao	Vilacaiz (San Xulián)	Ferrería, A	Castro de Mañariz/Castro de Ferreira	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41971	GA27058008	Castro	-		-7.645990997560077	42.71485798517384	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41973	ES	Galicia	Lugo	O Saviñao	Mourelos (San Xulián)	Castro, O	Castro de Mourelos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41973	GA27058064	Castro	-		-7.717209521944778	42.57497281785795	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41974	ES	Galicia	Lugo	O Saviñao	Sobreda (San Xoán)	Orxaínza, A	Castro de Orsainza	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41974	GA27058020	Castro	-		-7.605522128411155	42.690174320797745	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41657	ES	Galicia	Lugo	O Saviñao	Ousende (Santa María)	Pedreiras, As	Castro de Ousende	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41657	GA27058063	Castro	-		-7.574720869778286	42.62031496704359	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41658	ES	Galicia	Lugo	O Saviñao	Vilasante (San Salvador)	Igrexa, A	Castro de Peago	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41658	GA27058059	Castro	-		-7.650716831369172	42.584518652369155	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41659	ES	Galicia	Lugo	O Saviñao	Diomondi (San Paio)	Portela, A	Castro de Portela	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41659	GA27058049	Castro	-		-7.720164986955928	42.594066225125104	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41660	ES	Galicia	Lugo	O Saviñao	Chave (San Sadurniño)	Quián	Castro de Quián	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41660	GA27058007	Castro	-		-7.66424188565895	42.71199659073188	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41661	ES	Galicia	Lugo	O Saviñao	Vilacaiz (San Xulián)	Vilacaíz	Castro de Vilacaiz	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41661	GA27058015	Castro	-		-7.627866546446638	42.70321467057592	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41662	ES	Galicia	Lugo	O Saviñao	Vilaesteva (San Salvador)	Castro, O	Castro de Vilaesteva	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41662	GA27058028	Castro	-		-7.668072500920246	42.66130559603393	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41663	ES	Galicia	Lugo	O Saviñao	Vilatán (San Xoán)	Vilatán	Castro de Vilatán	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41663	GA27058083	Castro	-		-7.675808671167054	42.605537625588354	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-41664	ES	Galicia	Lugo	O Saviñao	San Vitoiro de Ribas de Miño (San Vitoiro)	Reboira, A	Castro do Regueiral ou da Robela	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	41664	GA27058009	Castro	-		-7.713157871792771	42.681837883428905	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-43275	ES	Galicia	Lugo	O Valadouro	Budián (Santa Eulalia)	Pereiros	Castro da Coroa de Budián/A Croa	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	43275	GA27063006	Castro	-		-7.41399638111814	43.56709788201539	catalogue_point_wgs84	high_official_typology	croa_top_ring_hint	hilltop_or_ridge_proxy	croa_top_ring_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-43276	ES	Galicia	Lugo	O Valadouro	A Laxe (San Xoán)	Augarrío	Castro de Augarrío	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	43276	GA27063036	Castro	-		-7.455592706167116	43.56338574393809	catalogue_point_wgs84	high_official_typology	valley_or_river_edge_hint	valley_or_river_edge_proxy	valley_or_river_edge_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-43311	ES	Galicia	Lugo	O Valadouro	Santa Cruz do Valadouro (Santa Cruz)	Suaigrexa	Castro de Pazos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	43311	GA27063010	Castro	-		-7.454218615379247	43.54390485010835	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-43312	ES	Galicia	Lugo	O Valadouro	Recaré (San Xiao)	Sa	Castro de Recaré	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	43312	GA27063008	Castro	-		-7.459145885115515	43.53684133722483	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-43313	ES	Galicia	Lugo	O Valadouro	Budián (Santa Eulalia)	Pena Redonda	Chao da Croa	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	43313	GA27063057		-		-7.42339353579106	43.560766624722106	catalogue_point_wgs84	medium_official_name_or_type	croa_top_ring_hint	hilltop_or_ridge_proxy	croa_top_ring_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-42901	ES	Galicia	Lugo	O Valadouro	Vilacampa (Santa María)	Tarreo da Corte, O	Os Castros de Vilacampa	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	42901	GA27063041		-		-7.504133449903783	43.55708364305756	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-es-pba-43025	ES	Galicia	Lugo	O Vicedo	O Vicedo (Santo Estevo)	Vilasuso	Castro Pando/Praza de Armas	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1.9.	43025	GA27064004		-		-7.637227011500412	43.74803954739028	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
